id,jee_main_score,jee_advanced_score,mock_test_score_avg,board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,dropout,board_number,institute_number,income_numbers,PEd_number,loc_number,PPL_Number,MH_Number
ST9337,48.74,88.26,66.23,0,86.79,1,0,7.4,2,3,1,1,0,0,0,0,2,3,1,1,0
ST9338,79.05,62.6,61.74,0,79.88,1,2,1.3,2,3,0,2,0,1,0,2,2,3,0,2,0
ST9339,43.11,66.52,56.78,1,67.64,1,0,7.2,1,3,1,2,1,0,1,0,1,3,1,2,1
ST9340,67.56,66.34,82.35,1,84.97,1,3,2.7,2,1,2,0,1,0,1,3,2,1,2,0,1
ST9341,85.18,51.05,85.57,0,72.92,1,1,4.4,0,0,0,0,0,1,0,1,0,0,0,0,0
ST9342,74.69,67.24,82.22,0,71.69,2,0,3.9,1,2,0,1,0,0,0,0,1,2,0,1,0
ST9343,99.28,88.35,73.91,1,83.93,2,2,3.5,1,0,1,2,0,0,1,2,1,0,1,2,0
ST9344,86.35,73.12,71.48,1,74.11,1,2,5.9,2,2,1,0,1,0,1,2,2,2,1,0,1
ST9345,62.85,66.5,53.41,2,78.89,2,0,4.5,1,2,1,2,0,0,2,0,1,2,1,2,0
ST9346,72.38,63.41,65.05,2,81.62,2,1,3.2,0,1,1,0,1,1,2,1,0,1,1,0,1
ST9347,71.34,71.29,59.79,2,67.17,1,3,4.8,1,2,2,0,1,0,2,3,1,2,2,0,1
ST9348,49.85,78,46.09,1,78.85,1,3,3.1,0,0,1,0,0,0,1,3,0,0,1,0,0
ST9349,58.83,75.75,80.68,1,88.49,2,3,3.4,1,0,2,0,1,0,1,3,1,0,2,0,1
ST9350,64.15,60.69,59.65,1,65.44,1,3,1.5,1,2,1,1,0,0,1,3,1,2,1,1,0
ST9351,43.49,71.2,82.35,0,79.5,1,3,3.6,1,0,1,2,0,0,0,3,1,0,1,2,0
ST9352,72.66,73.68,78.58,1,66.71,1,2,5.5,2,3,2,2,1,0,1,2,2,3,2,2,1
ST9353,68.51,49.88,74.68,0,85.21,2,2,4.6,2,0,1,1,1,0,0,2,2,0,1,1,1
ST9354,48.58,68.69,75.35,1,85.12,2,0,8.1,0,3,0,1,0,1,1,0,0,3,0,1,0
ST9355,77.66,31.42,60.62,1,71.46,2,0,9.7,2,3,2,1,0,0,1,0,2,3,2,1,0
ST9356,82.02,73.72,90.29,0,97.1,1,3,3.6,1,0,2,0,0,0,0,3,1,0,2,0,0
ST9357,75.18,76.57,68.52,1,86.07,1,3,2.8,2,3,0,0,0,0,1,3,2,3,0,0,0
ST9358,67.46,77.96,71.62,1,82.07,1,3,6.8,2,0,2,2,0,0,1,3,2,0,2,2,0
ST9359,80.28,59.68,60.21,1,81.51,1,1,5.2,0,0,1,1,0,0,1,1,0,0,1,1,0
ST9360,81.52,70.94,56.83,2,84.84,1,0,6.8,1,2,2,2,1,0,2,0,1,2,2,2,1
ST9361,76.3,88.78,73.73,1,65.04,2,2,5.3,0,0,2,1,1,0,1,2,0,0,2,1,1
ST9362,60.46,88.62,70.61,0,76.95,1,3,4.1,2,0,0,2,1,0,0,3,2,0,0,2,1
ST9363,75.87,65.53,58.53,0,78.83,2,0,4.1,1,2,2,1,0,0,0,0,1,2,2,1,0
ST9364,88.74,68.23,50.74,0,71,1,1,5.4,0,1,1,1,1,0,0,1,0,1,1,1,1
ST9365,63.65,83.77,52.76,1,79.65,2,1,4.1,0,0,2,0,0,0,1,1,0,0,2,0,0
ST9366,100,41.99,82.35,0,87.32,1,3,6.9,1,1,2,2,0,0,0,3,1,1,2,2,0
ST9367,64.64,60.83,60.64,2,70.78,1,2,1.9,0,1,0,0,1,0,2,2,0,1,0,0,1
ST9368,72.45,87.37,63.93,0,74.46,1,0,6.9,0,2,0,0,1,1,0,0,0,2,0,0,1
ST9369,62.59,81.6,85.4,1,66.79,1,2,0.8,0,1,2,2,0,1,1,2,0,1,2,2,0
ST9370,75.13,71.91,54.53,2,57.13,2,3,4.8,2,1,1,0,1,0,2,3,2,1,1,0,1
ST9371,47.61,41.91,59.28,0,82.79,1,3,3.8,0,3,0,1,0,1,0,3,0,3,0,1,0
ST9372,64.36,65.2,58.77,2,74.74,2,1,1.5,2,1,0,1,1,0,2,1,2,1,0,1,1
ST9373,56.71,56.56,87.42,0,75.48,2,1,0.4,0,2,1,1,1,0,0,1,0,2,1,1,1
ST9374,73.89,71.3,91.92,1,65.13,2,0,2.3,0,0,0,1,1,1,1,0,0,0,0,1,1
ST9375,85.92,53.05,77.02,2,73.14,1,3,4.6,0,3,2,0,1,0,2,3,0,3,2,0,1
ST9376,81.04,49.59,77.4,0,85.97,1,3,3.3,0,2,0,2,1,0,0,3,0,2,0,2,1
ST9377,38.8,32.96,61.04,0,75.01,2,0,2.4,1,2,1,0,1,1,0,0,1,2,1,0,1
ST9378,100,85.55,91.37,2,75.29,1,2,7.2,2,3,2,2,1,0,2,2,2,3,2,2,1
ST9379,76.13,59.6,71.21,2,77.08,2,1,2,1,3,1,2,0,0,2,1,1,3,1,2,0
ST9380,61.13,68.51,78.24,2,62.64,2,3,5.9,1,2,1,0,1,0,2,3,1,2,1,0,1
ST9381,74.2,65.96,66.73,2,81.25,1,3,2.7,1,0,1,0,0,0,2,3,1,0,1,0,0
ST9382,74.47,48.92,64.78,0,62.45,1,2,2.3,1,1,1,1,0,0,0,2,1,1,1,1,0
ST9383,62.66,45.85,87.96,0,65.6,2,2,3.3,0,0,0,2,1,1,0,2,0,0,0,2,1
ST9384,74.77,49.91,74.48,0,64.51,2,2,5.7,0,1,0,2,0,1,0,2,0,1,0,2,0
ST9385,63.5,54.43,85.42,1,73.25,1,1,1.8,1,0,0,2,1,1,1,1,1,0,0,2,1
ST9386,66.34,71.87,71.06,2,71.48,1,0,5.1,1,3,0,1,1,0,2,0,1,3,0,1,1
ST9387,62.39,53.27,57.82,0,74.99,1,3,2.6,2,3,2,2,1,0,0,3,2,3,2,2,1
ST9388,51.94,93.94,61,2,65.95,2,1,2.9,1,3,0,2,0,0,2,1,1,3,0,2,0
ST9389,74.04,82.43,69.24,2,85.05,2,2,5.3,0,2,1,1,1,1,2,2,0,2,1,1,1
ST9390,80.19,78.93,60.48,0,83.34,2,3,8.8,2,2,2,0,0,0,0,3,2,2,2,0,0
ST9391,79.21,64.09,54.71,2,73.26,1,3,2.7,1,1,0,1,0,0,2,3,1,1,0,1,0
ST9392,83.48,90.23,82.42,2,70.22,2,1,5.9,2,3,0,1,1,0,2,1,2,3,0,1,1
ST9393,76.54,62.51,61.46,2,69.21,2,2,3.9,1,2,2,0,1,0,2,2,1,2,2,0,1
ST9394,64.54,65.5,69.66,2,71.9,2,2,3.6,2,2,0,2,1,0,2,2,2,2,0,2,1
ST9395,83.76,68.72,71.55,2,61,1,0,6.6,2,3,1,0,0,0,2,0,2,3,1,0,0
ST9396,52.99,77.23,60.94,0,65.4,2,2,2.8,0,0,1,2,0,1,0,2,0,0,1,2,0
ST9397,59.39,76.19,85.41,0,83.6,1,1,2.2,2,3,1,1,1,0,0,1,2,3,1,1,1
ST9398,58.5,58.4,54.59,2,78.02,2,0,5.4,1,1,1,2,0,0,2,0,1,1,1,2,0
ST9399,87.12,57.47,71.14,2,91.34,2,0,7.7,2,3,0,1,1,0,2,0,2,3,0,1,1
ST9400,85.2,76.24,70.95,2,72.01,1,0,6,1,0,1,2,1,0,2,0,1,0,1,2,1
ST9401,78.82,77.44,67.35,1,71.38,1,0,1.7,1,0,0,1,0,0,1,0,1,0,0,1,0
ST9402,87.01,59.71,52.44,2,70.92,1,0,3.3,0,3,0,2,0,1,2,0,0,3,0,2,0
ST9403,59.69,40.6,78.45,1,71.81,2,1,6.5,2,2,0,2,0,0,1,1,2,2,0,2,0
ST9404,76.88,62.68,76.92,1,68.4,1,3,7.7,0,0,0,2,1,0,1,3,0,0,0,2,1
ST9405,70.25,75.98,59.89,1,77.71,2,2,5,1,1,2,0,0,0,1,2,1,1,2,0,0
ST9406,83.86,94.89,76.49,0,75.29,2,3,3.3,2,2,2,1,0,0,0,3,2,2,2,1,0
ST9407,70.39,46.83,72.5,1,69.9,1,3,7.8,2,1,2,1,1,0,1,3,2,1,2,1,1
ST9408,66.61,59.17,52.63,2,87.51,1,2,4.4,1,1,1,1,0,0,2,2,1,1,1,1,0
ST9409,79.57,59.77,57.75,2,93.97,1,2,3.3,0,1,0,0,0,0,2,2,0,1,0,0,0
ST9410,84.27,87.69,81.66,0,86.67,1,3,3,0,1,0,0,0,1,0,3,0,1,0,0,0
ST9411,62.64,65.44,71.71,0,80.58,2,2,2.1,2,0,1,0,0,0,0,2,2,0,1,0,0
ST9412,71.14,51.48,61.23,2,82.62,2,0,10,0,2,2,0,0,0,2,0,0,2,2,0,0
ST9413,57.18,74.94,57.7,0,93.56,1,2,7.3,2,3,0,2,1,0,0,2,2,3,0,2,1
ST9414,37.03,59.53,61.82,0,82.6,1,2,3.2,0,0,1,1,1,0,0,2,0,0,1,1,1
ST9415,74.81,46.41,62.67,1,69.15,2,0,8,1,2,2,2,1,0,1,0,1,2,2,2,1
ST9416,80.52,51.72,57.85,1,78.92,2,0,5.6,1,3,1,0,1,0,1,0,1,3,1,0,1
ST9417,75.67,93.74,47.1,0,81.26,1,0,5.4,1,3,1,0,1,0,0,0,1,3,1,0,1
ST9418,44.71,72.15,81.68,2,65.05,2,2,3.1,2,0,0,2,0,0,2,2,2,0,0,2,0
ST9419,67.09,67.72,79.65,1,72.15,2,0,3.5,2,2,2,1,0,0,1,0,2,2,2,1,0
ST9420,40.94,62,52.72,2,86,2,0,4.4,1,1,2,0,1,0,2,0,1,1,2,0,1
ST9421,91.18,70.67,69.64,0,56.77,2,1,0.6,1,1,0,2,0,1,0,1,1,1,0,2,0
ST9422,56.8,70.48,57.17,2,62.5,2,1,3.5,0,3,2,2,0,0,2,1,0,3,2,2,0
ST9423,89.58,70.67,64.86,2,73.24,2,2,4.5,1,0,1,2,0,0,2,2,1,0,1,2,0
ST9424,85.24,67.84,63.86,2,78.54,2,0,7.1,1,0,1,2,1,0,2,0,1,0,1,2,1
ST9425,59.39,79.9,62.87,2,61.42,2,2,3.3,1,1,1,1,1,0,2,2,1,1,1,1,1
ST9426,56.14,66.37,92.04,0,73.73,1,1,6.1,2,0,0,1,0,0,0,1,2,0,0,1,0
ST9427,76.91,50.35,62.72,0,86.54,2,1,0.4,2,0,2,0,1,0,0,1,2,0,2,0,1
ST9428,60.18,56.2,58.3,1,75.69,1,0,6.8,1,2,0,0,1,0,1,0,1,2,0,0,1
ST9429,73.43,34.34,58.85,1,84.39,1,2,2.7,0,2,0,1,0,0,1,2,0,2,0,1,0
ST9430,65.24,98.43,80.53,1,69.08,1,1,4.8,0,3,0,1,1,1,1,1,0,3,0,1,1
ST9431,47.06,79.8,48.17,1,66.9,1,3,5.3,1,2,0,2,0,0,1,3,1,2,0,2,0
ST9432,40.77,52.72,58.85,2,83.49,1,0,4.9,2,0,2,2,1,0,2,0,2,0,2,2,1
ST9433,75.17,61.49,85.36,1,78.69,2,2,4.3,1,1,1,2,0,0,1,2,1,1,1,2,0
ST9434,64.14,55.81,70.93,1,63.14,1,3,2,0,1,1,0,0,1,1,3,0,1,1,0,0
ST9435,64.26,90.68,70.3,2,66.99,2,0,2.7,2,1,1,0,1,0,2,0,2,1,1,0,1
ST9436,81.74,43.28,93.59,0,90.65,1,0,6.5,2,3,2,0,0,0,0,0,2,3,2,0,0
ST9437,88.43,67.83,70.96,1,65.75,2,1,3.3,2,1,2,0,0,0,1,1,2,1,2,0,0
ST9438,68.18,64.26,59.5,0,84.34,2,2,4.3,1,2,2,2,1,0,0,2,1,2,2,2,1
ST9439,67.23,79.23,64.62,1,70.22,1,1,1.5,1,2,1,0,0,0,1,1,1,2,1,0,0
ST9440,79,64.34,54.37,0,74.97,2,3,6.2,1,0,2,0,1,0,0,3,1,0,2,0,1
ST9441,53,37.87,83.07,1,77.95,1,3,1.9,0,3,1,2,1,1,1,3,0,3,1,2,1
ST9442,75.12,61.98,74.89,0,53.99,2,3,6.3,2,1,1,2,1,0,0,3,2,1,1,2,1
ST9443,79.73,50.45,81.49,0,60.37,2,3,2.4,2,0,0,1,1,0,0,3,2,0,0,1,1
ST9444,81.52,67.27,82.56,1,75.86,1,3,6.5,0,1,2,2,1,1,1,3,0,1,2,2,1
ST9445,44.89,88.95,63.03,0,67.76,2,2,4.5,0,1,0,0,0,0,0,2,0,1,0,0,0
ST9446,61.34,38.17,56.66,1,84.97,2,2,3.4,2,0,2,2,0,0,1,2,2,0,2,2,0
ST9447,59.7,53.2,67.38,1,58.94,2,0,7.7,2,2,2,0,1,0,1,0,2,2,2,0,1
ST9448,73.4,57.16,57.53,2,80.65,2,0,4.4,0,0,0,1,0,0,2,0,0,0,0,1,0
ST9449,78.73,59.89,69.98,1,61.24,2,2,3.8,1,3,2,1,1,0,1,2,1,3,2,1,1
ST9450,92.95,77.84,81.59,1,71.48,2,0,6.3,1,0,2,1,0,0,1,0,1,0,2,1,0
ST9451,65.07,63.22,65.98,1,64.36,1,1,1.5,1,1,2,0,1,0,1,1,1,1,2,0,1
ST9452,65.03,72.65,69.8,1,94.02,2,2,0,0,2,1,0,0,0,1,2,0,2,1,0,0
ST9453,88.1,55.99,66.87,2,61.61,1,1,6.8,2,0,1,1,0,0,2,1,2,0,1,1,0
ST9454,76.15,69.68,77.63,2,73.78,2,3,2.8,0,2,2,1,0,0,2,3,0,2,2,1,0
ST9455,89.75,78.44,59.99,2,57.73,1,3,6.2,1,2,0,0,0,0,2,3,1,2,0,0,0
ST9456,76.04,54.28,41.64,2,91,2,0,4.6,1,2,1,0,0,0,2,0,1,2,1,0,0
ST9457,55.8,78.5,73.65,0,79.01,1,2,2.2,1,2,1,0,1,0,0,2,1,2,1,0,1
ST9458,53.34,66.84,79.85,1,76.37,2,3,5.7,0,1,2,0,0,0,1,3,0,1,2,0,0
ST9459,50.28,82.73,73.36,2,89.74,1,0,3.7,0,1,1,1,0,1,2,0,0,1,1,1,0
ST9460,81.27,62.78,60.32,1,76.47,1,1,2.3,1,1,0,1,1,0,1,1,1,1,0,1,1
ST9461,88.64,72.1,54.38,2,77.2,1,2,2.4,1,1,0,2,0,0,2,2,1,1,0,2,0
ST9462,97.89,65.35,73.93,1,76.32,2,0,1,2,1,0,2,0,1,1,0,2,1,0,2,0
ST9463,83.8,64.46,69.7,0,80.64,2,3,5.3,0,3,0,0,1,0,0,3,0,3,0,0,1
ST9464,88.28,70.14,66.49,2,70.08,2,1,2.6,2,3,1,1,0,0,2,1,2,3,1,1,0
ST9465,63.88,74.59,89.87,0,72.86,1,1,4.4,1,0,1,0,0,0,0,1,1,0,1,0,0
ST9466,55.81,46.01,56.64,0,83.1,2,0,4.1,1,2,0,2,1,0,0,0,1,2,0,2,1
ST9467,83.9,88.94,89.3,1,77.77,1,2,2.6,1,3,1,0,0,0,1,2,1,3,1,0,0
ST9468,77.85,36.25,68.38,2,73.86,2,0,1.5,2,1,2,2,0,1,2,0,2,1,2,2,0
ST9469,73.5,55.04,45.97,0,60.99,1,3,9.6,0,2,2,2,1,0,0,3,0,2,2,2,1
ST9470,77.42,64.49,65.85,1,89.98,1,2,4.4,0,1,2,1,0,0,1,2,0,1,2,1,0
ST9471,76.52,72.6,79.51,1,68.39,1,3,8.1,2,1,2,0,1,0,1,3,2,1,2,0,1
ST9472,89.97,91.22,63.62,1,84.87,2,1,6.8,0,0,2,1,1,0,1,1,0,0,2,1,1
ST9473,90.13,36.27,50.3,0,76.76,1,1,3.9,2,2,0,2,0,0,0,1,2,2,0,2,0
ST9474,79.62,57.88,66.03,1,62.07,2,3,4.9,2,1,1,2,1,0,1,3,2,1,1,2,1
ST9475,83.84,31.97,57.71,1,87.52,1,3,4.8,0,1,0,0,1,0,1,3,0,1,0,0,1
ST9476,79.2,66.51,73.9,1,77.55,2,1,8.2,0,0,0,0,0,0,1,1,0,0,0,0,0
ST9477,65.54,70.35,77.28,0,88.35,1,0,6.2,2,2,0,0,1,0,0,0,2,2,0,0,1
ST9478,82.59,91.45,55.32,1,73.18,1,0,2.9,0,3,1,0,1,1,1,0,0,3,1,0,1
ST9479,52.48,67.93,59.53,0,82.04,1,0,5.2,0,2,2,2,0,0,0,0,0,2,2,2,0
ST9480,86.75,82.7,77.08,1,57.37,2,3,6.1,2,1,0,2,0,0,1,3,2,1,0,2,0
ST9481,55.28,75.34,57.69,0,70,1,3,2.1,1,3,1,2,0,0,0,3,1,3,1,2,0
ST9482,76,59.04,55.01,0,62.27,1,1,5.5,2,0,0,1,1,0,0,1,2,0,0,1,1
ST9483,60.17,43.46,53.86,2,71.25,2,2,7.2,0,0,1,1,0,1,2,2,0,0,1,1,0
ST9484,79.75,70.4,72.22,2,79.72,2,0,2.8,1,1,0,1,0,0,2,0,1,1,0,1,0
ST9485,71.53,42.13,71.71,2,68.95,1,0,3.1,0,2,2,0,0,1,2,0,0,2,2,0,0
ST9486,49.67,86.72,59.79,0,83.64,2,0,6.8,2,1,1,2,1,0,0,0,2,1,1,2,1
ST9487,77.89,63.41,68.06,1,66.43,2,1,3.8,2,2,0,1,0,0,1,1,2,2,0,1,0
ST9488,63.91,85.12,86.33,1,83.85,1,2,2.5,2,0,2,0,1,0,1,2,2,0,2,0,1
ST9489,84.34,58.32,56.31,0,88.1,2,2,6.3,1,1,2,0,1,0,0,2,1,1,2,0,1
ST9490,72.02,70.3,44.58,1,85.14,1,2,5.7,0,1,1,0,1,1,1,2,0,1,1,0,1
ST9491,77.54,69.35,73.46,0,71.56,1,0,4.7,1,3,2,2,1,0,0,0,1,3,2,2,1
ST9492,58.59,65.28,66.68,1,53.75,1,3,6.7,2,1,1,0,0,0,1,3,2,1,1,0,0
ST9493,63.75,59.08,59.48,0,80.82,2,0,6.9,0,2,1,1,1,0,0,0,0,2,1,1,1
ST9494,65.58,72.28,75.82,2,73.75,2,2,4.3,2,3,2,0,0,0,2,2,2,3,2,0,0
ST9495,83.99,51.18,78.07,2,65.22,1,1,8.4,0,2,2,2,0,1,2,1,0,2,2,2,0
ST9496,95.48,46.65,41.5,1,69.44,1,2,7.7,1,3,1,2,0,0,1,2,1,3,1,2,0
ST9497,60.73,85.89,60.17,1,89.34,2,0,0.5,1,0,2,0,1,0,1,0,1,0,2,0,1
ST9498,87.08,77.63,95.81,1,63.63,2,3,2.4,1,2,1,2,0,0,1,3,1,2,1,2,0
ST9499,41.62,67.05,75,1,79.68,1,2,0,1,2,2,2,0,1,1,2,1,2,2,2,0
ST9500,55.28,92.64,76.11,2,77.18,1,3,3.9,0,1,1,1,0,1,2,3,0,1,1,1,0
ST9501,58.58,61.72,82.07,2,71.43,1,2,2.1,0,0,2,1,0,1,2,2,0,0,2,1,0
ST9502,53.06,87.16,68.2,0,81.45,2,3,2.9,1,3,2,0,1,0,0,3,1,3,2,0,1
ST9503,49.83,68.81,77.56,1,91.32,1,3,6.7,1,3,0,2,0,0,1,3,1,3,0,2,0
ST9504,77.78,49.6,76.62,2,72.04,2,2,1,0,0,0,2,1,1,2,2,0,0,0,2,1
ST9505,69,95.57,74.47,0,72.57,1,1,4.8,2,1,1,2,1,0,0,1,2,1,1,2,1
ST9506,77.31,81.85,64.14,0,81.22,2,0,4.7,1,2,0,1,0,0,0,0,1,2,0,1,0
ST9507,81.67,64.06,70.06,0,84.18,2,0,4.3,0,2,0,2,1,1,0,0,0,2,0,2,1
ST9508,75.72,77.63,60.94,2,73.72,1,2,4.8,1,1,1,1,0,0,2,2,1,1,1,1,0
ST9509,81.21,59.54,68.15,0,71.95,2,3,0,0,3,2,2,0,1,0,3,0,3,2,2,0
ST9510,71.03,79.27,53.98,1,52.82,2,0,2.9,1,1,2,1,1,0,1,0,1,1,2,1,1
ST9511,55.38,27.74,58.51,0,67.22,1,3,7.6,1,2,1,0,0,0,0,3,1,2,1,0,0
ST9512,86.81,49.68,64.61,0,63.61,2,1,2.1,2,0,0,0,0,0,0,1,2,0,0,0,0
ST9513,63.75,81.67,56.68,2,81.85,2,2,7.8,2,3,2,2,0,0,2,2,2,3,2,2,0
ST9514,58.9,62.01,61.94,0,72.56,1,1,1.7,2,1,0,2,1,1,0,1,2,1,0,2,1
ST9515,69.51,69.32,66.03,2,72.17,2,3,1.4,2,2,1,1,0,0,2,3,2,2,1,1,0
ST9516,59.22,44.45,72.83,2,74.91,2,3,2.6,1,3,0,1,0,0,2,3,1,3,0,1,0
ST9517,66.16,95.57,79.39,1,66.3,1,2,6.8,1,1,1,1,1,0,1,2,1,1,1,1,1
ST9518,76.82,85.05,62.43,0,90.53,1,3,3.4,2,0,1,2,1,0,0,3,2,0,1,2,1
ST9519,76.88,62.79,84.02,1,87.98,1,2,5.2,2,3,2,1,0,0,1,2,2,3,2,1,0
ST9520,59.43,59.52,79.26,1,91.18,2,2,4.6,1,0,1,2,0,0,1,2,1,0,1,2,0
ST9521,65.17,82.47,74.05,0,81.83,1,1,4.4,0,2,2,1,0,0,0,1,0,2,2,1,0
ST9522,87.04,97.72,69.84,0,74.71,1,0,7,2,3,1,2,0,0,0,0,2,3,1,2,0
ST9523,78.95,81.26,71.83,2,91.15,1,0,6,0,0,2,1,0,1,2,0,0,0,2,1,0
ST9524,100,100,82.24,0,68.19,1,3,2.2,1,1,0,1,0,0,0,3,1,1,0,1,0
ST9525,88.52,51.24,82.68,2,66.29,1,0,3.9,0,0,1,1,1,1,2,0,0,0,1,1,1
ST9526,88.02,52.89,84.02,1,68.98,1,3,8,2,2,0,2,1,0,1,3,2,2,0,2,1
ST9527,52.57,46.98,68.5,1,80.23,1,0,5.1,2,1,1,0,0,0,1,0,2,1,1,0,0
ST9528,82.69,73.07,74.66,2,67.38,2,1,1.5,2,0,1,0,1,0,2,1,2,0,1,0,1
ST9529,71.26,68.81,84.12,0,73.45,2,0,1.6,2,3,1,2,1,1,0,0,2,3,1,2,1
ST9530,64.29,63.57,60.52,0,58.98,1,3,6.3,2,0,2,2,1,0,0,3,2,0,2,2,1
ST9531,74.35,78.95,64.18,2,79.81,1,3,5.9,1,3,2,0,0,0,2,3,1,3,2,0,0
ST9532,85.23,85.72,68.19,1,59.83,2,0,2.7,0,3,0,0,1,1,1,0,0,3,0,0,1
ST9533,79.01,41.59,78.8,2,65.68,1,2,6,1,0,0,1,1,0,2,2,1,0,0,1,1
ST9534,59.7,56.45,78.98,0,87.17,2,1,7.7,1,2,1,1,1,0,0,1,1,2,1,1,1
ST9535,82.39,79.12,65.23,0,86.8,1,2,7.4,1,3,0,2,0,0,0,2,1,3,0,2,0
ST9536,63.07,58.52,49.9,2,78.74,2,0,7.7,0,2,1,0,1,1,2,0,0,2,1,0,1
ST9537,75.03,53.23,70.95,0,77.76,1,2,5.6,0,3,1,0,0,1,0,2,0,3,1,0,0
ST9538,67.75,82.3,56.98,1,69.69,2,0,4.1,1,3,1,2,0,0,1,0,1,3,1,2,0
ST9539,68.94,45.37,50.12,2,67.27,2,3,3.7,0,0,2,0,1,1,2,3,0,0,2,0,1
ST9540,82.73,61.17,52.83,1,71.38,1,2,4.5,1,3,0,1,1,0,1,2,1,3,0,1,1
ST9541,57.44,71.26,71.92,1,59.86,2,1,2.7,1,1,2,0,0,0,1,1,1,1,2,0,0
ST9542,99.23,56.82,84.33,2,77.52,2,2,3.8,2,0,1,0,1,0,2,2,2,0,1,0,1
ST9543,46.5,78.53,68.47,2,75.49,1,3,7.1,0,1,1,1,0,1,2,3,0,1,1,1,0
ST9544,63.63,56.9,70.54,0,65.67,2,3,1.3,2,1,2,0,0,0,0,3,2,1,2,0,0
ST9545,77.18,88.54,82.19,0,90.69,2,3,1.4,1,3,0,1,0,0,0,3,1,3,0,1,0
ST9546,80.18,63.99,49.47,2,81.07,2,2,6.2,1,2,2,1,0,0,2,2,1,2,2,1,0
ST9547,70.59,76.74,74.24,2,81.92,2,3,3.8,1,0,2,1,1,0,2,3,1,0,2,1,1
ST9548,71.2,77.94,67.86,0,70.13,1,3,0.6,2,2,0,0,0,0,0,3,2,2,0,0,0
ST9549,77.75,55.96,74.79,0,74.99,2,2,4.4,2,0,1,1,0,0,0,2,2,0,1,1,0
ST9550,68.77,33.14,62.2,0,81.27,2,2,4.1,1,1,0,2,0,0,0,2,1,1,0,2,0
ST9551,91.5,71.77,58.18,2,76.53,2,0,3.6,2,3,0,0,0,0,2,0,2,3,0,0,0
ST9552,83.75,67.16,69.69,2,91.02,2,2,5.9,1,3,2,1,0,0,2,2,1,3,2,1,0
ST9553,84.22,74.89,87.79,0,72.96,1,3,1.8,1,3,1,2,0,1,0,3,1,3,1,2,0
ST9554,58.47,62.38,78.33,1,69.95,2,1,4.5,2,2,1,2,1,0,1,1,2,2,1,2,1
ST9555,70.89,59.11,61.91,1,81.34,1,3,4.1,0,3,1,1,1,0,1,3,0,3,1,1,1
ST9556,67.79,98.14,51.91,0,62.35,1,3,4.6,1,3,2,2,0,0,0,3,1,3,2,2,0
ST9557,57.92,42.44,47.82,2,84.24,2,3,1,1,2,2,1,1,0,2,3,1,2,2,1,1
ST9558,77.04,77.74,83.79,2,61.99,1,2,3.5,2,2,0,2,0,0,2,2,2,2,0,2,0
ST9559,64.47,56.81,56.54,1,81.39,2,1,4.5,2,3,0,0,1,0,1,1,2,3,0,0,1
ST9560,81.18,60.63,64.09,0,68.52,2,3,5.6,2,3,2,1,0,0,0,3,2,3,2,1,0
ST9561,57.02,60.93,83.85,1,79.77,2,2,8.2,1,1,0,2,0,0,1,2,1,1,0,2,0
ST9562,96.07,53.15,48.63,1,84.07,1,0,6.1,0,3,2,2,0,0,1,0,0,3,2,2,0
ST9563,59.45,75.14,85.91,0,76.53,1,1,5.4,0,2,0,1,1,0,0,1,0,2,0,1,1
ST9564,75.07,88.25,64.96,1,63,2,1,7,0,0,1,0,1,1,1,1,0,0,1,0,1
ST9565,83.09,73.52,54.22,2,66.03,1,2,3.9,1,3,2,1,1,0,2,2,1,3,2,1,1
ST9566,64.01,67.65,65.03,1,67.71,1,0,7.6,2,0,0,2,1,0,1,0,2,0,0,2,1
ST9567,83.93,50.22,59.33,0,56.05,1,3,6.7,0,3,2,1,0,0,0,3,0,3,2,1,0
ST9568,54.79,74.27,73.29,2,86.27,1,0,3.6,0,3,2,0,0,1,2,0,0,3,2,0,0
ST9569,92.33,100,60.22,2,76.1,2,1,8.3,0,1,0,2,1,1,2,1,0,1,0,2,1
ST9570,72.2,59.91,45.06,1,63.64,2,2,5.4,1,3,0,0,0,0,1,2,1,3,0,0,0
ST9571,63.65,59.98,65.35,2,89.56,2,0,8.9,2,2,2,0,1,0,2,0,2,2,2,0,1
ST9572,67.81,57.02,51.72,0,67.99,1,3,5.1,2,3,2,2,0,0,0,3,2,3,2,2,0
ST9573,83.32,58.17,70.45,1,77.51,2,0,3.4,2,0,0,0,0,0,1,0,2,0,0,0,0
ST9574,63.82,22.08,53.75,2,66.75,2,0,3,2,3,1,2,1,0,2,0,2,3,1,2,1
ST9575,61.51,72.48,62.14,0,54.82,2,2,3.8,0,2,1,0,1,0,0,2,0,2,1,0,1
ST9576,68.9,52.47,70.19,1,61.36,1,2,3.4,2,3,1,0,0,0,1,2,2,3,1,0,0
ST9577,55.52,40.24,65.45,0,70.52,1,1,7,0,0,2,2,1,1,0,1,0,0,2,2,1
ST9578,97.49,78.05,71.01,2,83.98,1,2,4.4,1,3,1,0,0,0,2,2,1,3,1,0,0
ST9579,64.07,48.69,76.16,1,78.47,2,0,1.3,1,1,2,0,0,0,1,0,1,1,2,0,0
ST9580,83.64,60.58,54.1,1,76.4,2,3,4.9,1,3,0,0,0,0,1,3,1,3,0,0,0
